fecha,estacion,temp_max_c,temp_min_c,temp_media_c,precipitacion_mm,humedad_relativa_pct,radiacion_solar_mj,viento_ms,riesgo_helada,anio,mes
2023-09-15,Huangascar,19.26,5.48,11.36,0.0,55.84,18.56,2.46,0,2023,9
2023-09-16,Huangascar,18.33,6.72,11.39,0.0,57.23,18.03,2.19,0,2023,9
2023-09-17,Huangascar,17.67,6.49,10.91,1.1,47.54,14.53,2.46,0,2023,9
2023-09-18,Huangascar,18.16,5.65,10.78,0.34,39.4,18.5,2.17,0,2023,9
2023-09-19,Huangascar,18.84,3.56,10.49,0.17,30.12,19.74,2.27,0,2023,9
2023-09-20,Huangascar,17.73,5.2,10.65,0.29,38.12,17.06,2.88,0,2023,9
2023-09-21,Huangascar,20.29,5.97,11.97,0.0,50.19,17.39,2.3,0,2023,9
2023-09-22,Huangascar,21.29,6.2,12.7,0.0,54.87,21.54,2.33,0,2023,9
2023-09-23,Huangascar,21.34,7.57,13.09,0.0,51.63,21.93,2.76,0,2023,9
2023-09-24,Huangascar,19.93,7.32,12.32,1.63,55.1,21.36,2.02,0,2023,9
2023-09-25,Huangascar,18.04,5.77,10.46,0.05,60.53,24.27,2.86,0,2023,9
2023-09-26,Huangascar,20.87,7.69,13.12,0.0,54.35,23.13,2.43,0,2023,9
2023-09-27,Huangascar,18.71,8.64,12.57,0.0,61.21,15.71,2.03,0,2023,9
2023-09-28,Huangascar,18.02,7.24,11.31,1.39,63.03,14.03,2.32,0,2023,9
2023-09-29,Huangascar,18.24,7.68,11.31,1.87,62.58,15.46,2.17,0,2023,9
2023-09-30,Huangascar,20.27,6.52,12.01,0.0,59.77,14.05,2.31,0,2023,9
2023-10-01,Huangascar,19.75,7.47,11.98,1.04,63.05,13.4,2.25,0,2023,10
2023-10-02,Huangascar,19.42,5.97,11.18,3.73,64.77,16.07,2.69,0,2023,10
2023-10-03,Huangascar,18.86,5.7,11.18,0.51,55.36,17.62,2.96,0,2023,10
2023-10-04,Huangascar,20.03,7.8,12.87,0.25,59.63,15.12,2.01,0,2023,10
2023-10-05,Huangascar,19.74,7.69,12.76,0.03,60.08,19.47,1.63,0,2023,10
2023-10-06,Huangascar,19.59,7.11,12.61,0.0,59.8,18.96,2.19,0,2023,10
2023-10-07,Huangascar,18.15,9.5,12.75,0.0,62.93,18.58,1.84,0,2023,10
2023-10-08,Huangascar,19.83,6.91,12.16,0.0,62.84,20.84,2.12,0,2023,10
2023-10-09,Huangascar,17.94,6.61,9.59,0.33,73.71,11.74,1.67,0,2023,10
2023-10-10,Huangascar,21.18,6.58,12.71,2.7,61.6,16.32,1.96,0,2023,10
2023-10-11,Huangascar,21.68,6.16,13.27,0.17,55.18,22.16,2.6,0,2023,10
2023-10-12,Huangascar,21.45,8.34,13.62,0.0,52.63,20.09,1.8,0,2023,10
2023-10-13,Huangascar,19.78,8.32,12.78,0.0,54.19,20.23,1.86,0,2023,10
2023-10-14,Huangascar,20.18,6.65,12.31,0.0,54.06,17.36,2.26,0,2023,10
2023-10-15,Huangascar,19.55,6.9,11.99,0.0,59.22,18.48,1.86,0,2023,10
2023-10-16,Huangascar,19.58,7.09,11.75,0.61,61.5,19.85,1.96,0,2023,10
2023-10-17,Huangascar,17.39,5.94,10.27,0.21,69.09,13.16,1.64,0,2023,10
2023-10-18,Huangascar,18.62,6.7,11.25,0.0,63.7,15.0,1.92,0,2023,10
2023-10-19,Huangascar,16.7,6.93,11.14,0.0,63.14,16.68,1.46,0,2023,10
2023-10-20,Huangascar,18.39,6.96,11.5,0.52,62.62,17.19,2.07,0,2023,10
2023-10-21,Huangascar,18.63,6.37,11.55,0.9,62.64,15.44,2.18,0,2023,10
2023-10-22,Huangascar,17.12,6.89,10.58,0.21,68.03,19.25,2.16,0,2023,10
2023-10-23,Huangascar,18.35,7.78,12.23,0.0,59.23,21.03,2.08,0,2023,10
2023-10-24,Huangascar,19.19,6.92,12.19,0.0,61.59,19.01,1.95,0,2023,10
2023-10-25,Huangascar,16.24,7.36,10.56,0.29,68.69,14.62,1.65,0,2023,10
2023-10-26,Huangascar,17.74,6.55,10.92,0.02,67.48,18.28,1.92,0,2023,10
2023-10-27,Huangascar,18.42,6.94,10.93,0.0,67.27,21.63,2.09,0,2023,10
2023-10-28,Huangascar,16.55,6.57,9.78,0.0,68.15,19.92,2.61,0,2023,10
2023-10-29,Huangascar,18.31,5.44,10.0,0.0,61.59,24.87,3.31,0,2023,10
2023-10-30,Huangascar,20.12,4.68,10.84,0.0,45.65,26.4,3.22,0,2023,10
2023-10-31,Huangascar,20.33,4.76,10.77,0.0,42.34,25.86,2.96,0,2023,10
2023-11-01,Huangascar,18.27,4.17,9.3,0.0,46.99,22.42,1.86,0,2023,11
2023-11-02,Huangascar,19.75,6.41,11.83,0.0,53.94,25.44,2.43,0,2023,11
2023-11-03,Huangascar,21.03,8.05,13.11,0.0,53.69,21.35,1.81,0,2023,11
2023-11-04,Huangascar,20.07,7.71,12.39,0.0,55.91,15.44,2.27,0,2023,11
2023-11-05,Huangascar,17.91,7.14,11.37,0.6,58.45,14.36,1.58,0,2023,11
2023-11-06,Huangascar,18.07,7.4,11.54,0.58,64.9,18.8,1.56,0,2023,11
2023-11-07,Huangascar,21.95,7.44,13.42,0.03,56.01,21.76,2.18,0,2023,11
2023-11-08,Huangascar,21.6,8.44,13.66,2.6,54.14,20.15,1.8,0,2023,11
2023-11-09,Huangascar,17.96,6.77,10.9,2.86,64.25,12.52,2.28,0,2023,11
2023-11-10,Huangascar,18.33,6.23,11.36,1.21,60.51,20.67,2.3,0,2023,11
2023-11-11,Huangascar,18.69,7.15,11.87,0.0,51.92,21.23,2.45,0,2023,11
2023-11-12,Huangascar,19.92,6.62,12.23,0.0,53.18,18.5,2.35,0,2023,11
2023-11-13,Huangascar,20.33,4.96,12.21,0.0,52.27,23.3,2.42,0,2023,11
2023-11-14,Huangascar,20.06,7.13,12.25,0.0,44.09,15.84,2.47,0,2023,11
2023-11-15,Huangascar,19.2,7.0,11.73,0.07,51.74,18.48,2.03,0,2023,11
2023-11-16,Huangascar,16.54,6.49,10.44,0.03,66.4,15.83,1.69,0,2023,11
2023-11-17,Huangascar,19.86,6.58,11.95,0.0,57.77,17.12,2.36,0,2023,11
2023-11-18,Huangascar,18.71,6.68,10.7,0.0,56.03,19.78,1.91,0,2023,11
2023-11-19,Huangascar,18.66,7.11,11.81,0.0,48.98,18.85,1.85,0,2023,11
2023-11-20,Huangascar,18.2,6.4,11.11,0.0,46.65,19.36,2.78,0,2023,11
2023-11-21,Huangascar,18.15,6.18,10.65,0.0,56.45,21.74,2.74,0,2023,11
2023-11-22,Huangascar,18.87,4.57,10.68,0.0,38.99,26.71,2.67,0,2023,11
2023-11-23,Huangascar,17.43,5.6,9.73,0.0,56.66,19.78,2.18,0,2023,11
2023-11-24,Huangascar,17.75,5.61,10.21,1.63,63.36,15.1,2.02,0,2023,11
2023-11-25,Huangascar,17.57,6.09,10.43,3.89,64.21,11.02,2.31,0,2023,11
2023-11-26,Huangascar,17.4,6.81,10.44,0.63,67.62,14.32,2.33,0,2023,11
2023-11-27,Huangascar,15.77,6.1,9.63,0.0,68.28,15.31,1.68,0,2023,11
2023-11-28,Huangascar,18.25,5.62,10.82,0.0,55.92,18.29,2.63,0,2023,11
2023-11-29,Huangascar,18.7,6.46,11.05,0.0,52.26,18.47,2.43,0,2023,11
2023-11-30,Huangascar,15.21,7.12,9.76,4.3,68.6,14.5,1.38,0,2023,11
2023-12-01,Huangascar,14.57,5.13,8.82,2.19,73.16,11.63,1.66,0,2023,12
2023-12-02,Huangascar,15.98,5.04,9.47,0.15,68.48,19.26,1.62,0,2023,12
2023-12-03,Huangascar,18.69,6.3,11.08,0.34,62.63,14.46,2.28,0,2023,12
2023-12-04,Huangascar,20.45,5.82,12.38,0.2,43.77,23.98,2.75,0,2023,12
2023-12-05,Huangascar,14.78,6.92,9.88,0.03,67.05,17.94,1.33,0,2023,12
2023-12-06,Huangascar,19.28,6.32,11.99,0.0,60.51,17.88,1.92,0,2023,12
2023-12-07,Huangascar,19.13,8.79,12.6,0.0,64.0,16.95,1.86,0,2023,12
2023-12-08,Huangascar,20.88,8.31,13.01,1.2,58.82,22.57,2.04,0,2023,12
2023-12-09,Huangascar,16.09,8.08,11.13,0.5,66.21,15.27,1.99,0,2023,12
2023-12-10,Huangascar,18.26,8.4,12.2,10.02,67.54,17.88,1.62,0,2023,12
2023-12-11,Huangascar,19.36,7.37,12.19,7.15,69.29,18.09,1.68,0,2023,12
2023-12-12,Huangascar,19.23,6.4,11.07,0.61,69.54,18.37,2.61,0,2023,12
2023-12-13,Huangascar,18.43,7.8,12.35,2.1,66.93,19.58,2.48,0,2023,12
2023-12-14,Huangascar,19.13,5.74,11.41,6.13,66.48,16.84,2.92,0,2023,12
2023-12-15,Huangascar,19.45,6.63,12.24,1.26,64.36,18.86,2.2,0,2023,12
2023-12-16,Huangascar,18.58,6.7,10.62,4.53,71.97,11.02,2.29,0,2023,12
2023-12-17,Huangascar,16.07,7.34,10.53,0.56,69.6,18.52,2.04,0,2023,12
2023-12-18,Huangascar,16.3,6.41,9.91,0.0,72.21,16.61,1.79,0,2023,12
2023-12-19,Huangascar,20.03,5.66,11.47,0.0,59.76,18.23,3.18,0,2023,12
2023-12-20,Huangascar,18.49,6.29,11.32,0.0,58.27,15.18,2.83,0,2023,12
2023-12-21,Huangascar,20.56,7.26,13.17,0.0,59.53,20.46,1.92,0,2023,12
2023-12-22,Huangascar,20.62,7.54,12.95,0.0,60.27,19.7,2.19,0,2023,12
2023-12-23,Huangascar,20.59,8.06,12.99,0.27,59.47,23.99,2.08,0,2023,12
2023-12-24,Huangascar,19.35,6.87,12.22,1.22,63.97,17.36,2.45,0,2023,12
2023-12-25,Huangascar,19.65,6.56,11.99,0.12,61.88,14.02,2.51,0,2023,12
2023-12-26,Huangascar,19.99,5.4,11.88,3.22,61.64,16.28,1.98,0,2023,12
2023-12-27,Huangascar,18.3,7.27,11.19,0.8,68.24,16.82,1.82,0,2023,12
2023-12-28,Huangascar,17.27,5.65,9.93,4.69,74.35,15.93,2.37,0,2023,12
2023-12-29,Huangascar,17.39,4.66,9.78,3.16,69.79,18.09,2.18,0,2023,12
2023-12-30,Huangascar,16.46,5.18,9.31,1.26,73.88,13.65,2.13,0,2023,12
2023-12-31,Huangascar,16.91,5.85,10.15,0.04,73.01,12.74,1.84,0,2023,12
2024-01-01,Huangascar,18.5,6.99,11.15,2.76,72.46,13.75,1.9,0,2024,1
2024-01-02,Huangascar,16.38,5.98,9.94,4.43,75.93,9.08,1.7,0,2024,1
2024-01-03,Huangascar,16.44,5.73,9.45,2.13,73.94,12.96,1.46,0,2024,1
2024-01-04,Huangascar,15.61,5.81,9.18,9.87,75.83,10.87,2.47,0,2024,1
2024-01-05,Huangascar,18.06,5.86,10.44,2.12,67.67,15.84,2.44,0,2024,1
2024-01-06,Huangascar,19.28,5.5,11.32,0.13,70.58,16.15,1.82,0,2024,1
2024-01-07,Huangascar,20.0,6.59,12.32,0.0,65.87,18.89,1.78,0,2024,1
2024-01-08,Huangascar,20.19,7.58,12.59,0.0,64.95,19.44,1.73,0,2024,1
2024-01-09,Huangascar,19.59,6.84,12.25,0.0,65.16,19.61,1.74,0,2024,1
2024-01-10,Huangascar,19.28,7.44,12.47,0.0,66.25,23.09,1.76,0,2024,1
2024-01-11,Huangascar,15.4,6.46,9.79,0.0,72.44,17.04,1.38,0,2024,1
2024-01-12,Huangascar,17.81,5.97,10.43,0.53,70.8,16.9,1.8,0,2024,1
2024-01-13,Huangascar,18.88,6.5,11.52,0.17,70.74,18.17,2.0,0,2024,1
2024-01-14,Huangascar,16.31,7.42,10.59,0.0,74.36,15.23,1.55,0,2024,1
2024-01-15,Huangascar,19.2,7.77,12.29,0.0,68.19,16.63,1.58,0,2024,1
2024-01-16,Huangascar,20.07,7.24,12.48,0.0,68.6,18.41,1.81,0,2024,1
2024-01-17,Huangascar,18.64,7.84,12.11,0.0,70.41,18.53,1.38,0,2024,1
2024-01-18,Huangascar,20.83,7.7,12.88,1.74,68.21,13.78,1.83,0,2024,1
2024-01-19,Huangascar,17.82,8.66,12.11,0.93,72.55,16.77,1.37,0,2024,1
2024-01-20,Huangascar,19.42,8.09,12.25,0.03,68.52,15.83,1.52,0,2024,1
2024-01-21,Huangascar,19.83,8.02,12.67,1.54,64.19,18.59,1.91,0,2024,1
2024-01-22,Huangascar,18.96,8.46,12.33,0.14,69.64,15.73,1.62,0,2024,1
2024-01-23,Huangascar,18.9,7.94,11.38,0.36,72.9,18.84,1.65,0,2024,1
2024-01-24,Huangascar,19.91,6.79,11.75,0.03,69.77,18.14,2.53,0,2024,1
2024-01-25,Huangascar,19.61,6.92,11.49,0.0,69.06,12.83,2.66,0,2024,1
2024-01-26,Huangascar,19.15,6.58,11.61,0.0,71.72,17.37,3.21,0,2024,1
2024-01-27,Huangascar,16.77,6.87,10.75,0.0,71.81,17.79,1.94,0,2024,1
2024-01-28,Huangascar,18.72,6.83,10.98,0.23,74.3,17.35,2.16,0,2024,1
2024-01-29,Huangascar,19.33,6.91,11.71,4.33,71.35,16.29,2.64,0,2024,1
2024-01-30,Huangascar,18.67,6.5,10.42,3.11,76.74,16.9,1.66,0,2024,1
2024-01-31,Huangascar,17.34,6.26,9.91,3.36,75.96,14.66,1.39,0,2024,1
2024-02-01,Huangascar,19.41,6.84,11.71,0.31,71.53,17.89,1.71,0,2024,2
2024-02-02,Huangascar,17.25,6.58,10.98,1.14,75.72,18.9,1.5,0,2024,2
2024-02-03,Huangascar,19.38,6.49,11.84,1.58,72.51,18.29,1.4,0,2024,2
2024-02-04,Huangascar,20.1,7.63,12.33,1.66,68.88,16.48,1.98,0,2024,2
2024-02-05,Huangascar,18.49,6.6,11.04,0.36,68.81,13.55,2.05,0,2024,2
2024-02-06,Huangascar,18.92,6.75,11.81,0.07,67.61,16.47,1.51,0,2024,2
2024-02-07,Huangascar,14.58,6.52,10.03,4.98,77.56,19.81,1.45,0,2024,2
2024-02-08,Huangascar,16.37,7.4,10.33,0.8,73.28,16.67,2.44,0,2024,2
2024-02-09,Huangascar,19.33,6.74,11.78,0.0,57.36,17.79,2.62,0,2024,2
2024-02-10,Huangascar,19.92,6.08,11.67,0.0,65.69,26.13,2.23,0,2024,2
2024-02-11,Huangascar,19.29,6.07,11.1,0.0,64.52,19.45,2.62,0,2024,2
2024-02-12,Huangascar,18.43,6.45,10.74,4.9,73.6,20.16,2.46,0,2024,2
2024-02-13,Huangascar,18.56,6.4,10.8,5.28,74.99,16.8,2.19,0,2024,2
2024-02-14,Huangascar,19.11,6.7,11.76,3.11,72.47,13.75,1.7,0,2024,2
2024-02-15,Huangascar,20.54,6.29,12.33,0.24,69.72,17.23,1.75,0,2024,2
2024-02-16,Huangascar,19.27,6.99,12.52,0.43,70.12,17.92,1.59,0,2024,2
2024-02-17,Huangascar,18.02,8.47,11.61,0.03,72.76,18.49,1.94,0,2024,2
2024-02-18,Huangascar,18.87,7.05,11.06,4.12,73.96,16.56,2.01,0,2024,2
2024-02-19,Huangascar,17.4,7.07,10.75,0.4,73.0,10.39,2.91,0,2024,2
2024-02-20,Huangascar,16.02,4.75,9.88,0.0,72.95,20.51,3.07,0,2024,2
2024-02-21,Huangascar,15.86,3.62,8.99,0.0,75.4,21.68,3.11,0,2024,2
2024-02-22,Huangascar,14.93,2.92,8.58,0.0,72.41,24.39,2.89,0,2024,2
2024-02-23,Huangascar,15.51,4.89,9.41,6.46,79.53,20.06,2.34,0,2024,2
2024-02-24,Huangascar,17.48,5.26,9.62,4.48,80.16,11.51,1.76,0,2024,2
2024-02-25,Huangascar,13.95,5.51,9.08,5.85,82.53,14.17,1.2,0,2024,2
2024-02-26,Huangascar,18.16,5.77,10.74,6.34,77.06,16.24,1.48,0,2024,2
2024-02-27,Huangascar,18.47,5.33,10.91,6.3,76.99,16.67,1.58,0,2024,2
2024-02-28,Huangascar,17.42,6.88,10.38,8.06,77.86,15.25,1.66,0,2024,2
2024-02-29,Huangascar,16.32,6.59,9.73,1.04,78.97,13.79,1.49,0,2024,2
2024-03-01,Huangascar,17.14,6.25,9.62,0.25,78.71,12.76,1.52,0,2024,3
2024-03-02,Huangascar,17.79,5.75,10.27,0.01,76.47,15.09,1.66,0,2024,3
2024-03-03,Huangascar,17.81,4.34,10.16,2.65,77.34,18.31,1.7,0,2024,3
2024-03-04,Huangascar,17.48,6.17,10.11,3.24,79.24,16.31,1.75,0,2024,3
2024-03-05,Huangascar,18.11,6.72,10.79,1.75,76.28,13.55,1.93,0,2024,3
2024-03-06,Huangascar,18.93,6.27,10.98,0.09,75.28,17.83,2.12,0,2024,3
2024-03-07,Huangascar,14.24,6.6,9.51,0.0,77.59,12.55,1.49,0,2024,3
2024-03-08,Huangascar,18.2,6.39,11.04,3.63,73.69,15.69,1.71,0,2024,3
2024-03-09,Huangascar,18.25,7.59,11.34,1.5,76.78,16.33,1.6,0,2024,3
2024-03-10,Huangascar,17.54,6.82,10.71,0.13,77.73,15.79,1.55,0,2024,3
2024-03-11,Huangascar,19.32,7.34,12.0,0.01,72.06,18.7,1.62,0,2024,3
2024-03-12,Huangascar,19.69,6.96,12.22,0.0,69.58,16.93,1.81,0,2024,3
2024-03-13,Huangascar,19.96,8.3,12.75,0.0,66.25,20.36,1.68,0,2024,3
2024-03-14,Huangascar,20.01,6.76,12.33,0.0,64.54,18.2,1.8,0,2024,3
2024-03-15,Huangascar,20.95,4.54,11.89,0.0,65.92,19.75,2.29,0,2024,3
2024-03-16,Huangascar,18.92,8.59,12.29,0.0,71.3,16.14,1.33,0,2024,3
2024-03-17,Huangascar,15.53,7.24,10.1,1.14,76.17,13.56,1.71,0,2024,3
2024-03-18,Huangascar,17.84,6.53,10.5,0.26,72.99,13.75,1.97,0,2024,3
2024-03-19,Huangascar,15.74,6.21,9.69,5.32,77.76,11.76,1.87,0,2024,3
2024-03-20,Huangascar,17.89,6.06,10.7,0.12,69.12,18.7,2.44,0,2024,3
2024-03-21,Huangascar,17.63,6.11,10.46,0.0,69.59,13.59,2.07,0,2024,3
2024-03-22,Huangascar,17.92,5.97,10.37,4.58,73.14,17.47,2.12,0,2024,3
2024-03-23,Huangascar,17.5,6.09,10.39,0.17,78.73,14.95,1.37,0,2024,3
2024-03-24,Huangascar,17.8,6.75,10.55,3.26,78.25,13.42,1.42,0,2024,3
2024-03-25,Huangascar,18.63,5.77,10.82,3.24,76.51,16.22,1.73,0,2024,3
2024-03-26,Huangascar,15.11,5.8,8.95,7.73,82.89,12.17,1.96,0,2024,3
2024-03-27,Huangascar,16.75,4.89,9.09,6.4,77.91,15.29,2.14,0,2024,3
2024-03-28,Huangascar,15.72,6.16,9.42,5.73,75.54,14.41,1.53,0,2024,3
2024-03-29,Huangascar,16.15,5.56,9.51,2.06,77.22,18.65,2.41,0,2024,3
2024-03-30,Huangascar,17.73,5.52,10.24,2.28,71.88,19.18,2.29,0,2024,3
2024-03-31,Huangascar,17.95,6.52,10.2,14.43,77.38,16.57,1.73,0,2024,3
2024-04-01,Huangascar,17.92,5.74,10.35,1.85,77.95,14.83,1.94,0,2024,4
2024-04-02,Huangascar,17.32,6.02,10.46,0.0,76.67,14.95,1.18,0,2024,4
2024-04-03,Huangascar,16.21,6.63,10.33,0.0,76.22,14.39,1.38,0,2024,4
2024-04-04,Huangascar,17.19,6.5,10.44,0.0,76.9,17.16,1.56,0,2024,4
2024-04-05,Huangascar,16.64,7.53,10.83,1.43,77.66,16.19,1.29,0,2024,4
2024-04-06,Huangascar,17.98,6.75,10.89,3.46,75.53,16.4,1.68,0,2024,4
2024-04-07,Huangascar,19.22,5.71,11.4,0.45,71.94,18.72,1.83,0,2024,4
2024-04-08,Huangascar,19.16,6.43,11.58,0.0,71.49,15.0,1.92,0,2024,4
2024-04-09,Huangascar,18.78,6.99,11.67,0.63,76.05,18.34,1.42,0,2024,4
2024-04-10,Huangascar,18.01,6.1,10.2,0.18,77.75,12.78,1.99,0,2024,4
2024-04-11,Huangascar,17.41,5.5,10.01,2.0,71.93,13.01,1.94,0,2024,4
2024-04-12,Huangascar,16.67,6.51,10.49,0.9,69.54,17.52,2.02,0,2024,4
2024-04-13,Huangascar,18.64,5.52,10.79,0.0,68.29,21.59,2.22,0,2024,4
2024-04-14,Huangascar,18.9,3.43,9.57,0.0,60.1,24.85,2.29,0,2024,4
2024-04-15,Huangascar,18.35,3.7,9.65,0.0,46.23,25.11,2.28,0,2024,4
2024-04-16,Huangascar,17.55,4.73,10.3,0.0,65.71,21.77,1.35,0,2024,4
2024-04-17,Huangascar,20.22,4.98,11.44,0.0,62.31,20.41,1.98,0,2024,4
2024-04-18,Huangascar,17.62,5.63,10.22,0.0,68.38,14.97,2.27,0,2024,4
2024-04-19,Huangascar,17.61,6.6,10.87,0.0,68.97,14.22,1.9,0,2024,4
2024-04-20,Huangascar,18.71,5.96,10.82,0.0,68.88,14.48,1.79,0,2024,4
2024-04-21,Huangascar,18.54,5.99,10.95,0.02,70.23,14.04,1.74,0,2024,4
2024-04-22,Huangascar,19.34,6.22,11.17,0.01,71.08,14.64,1.86,0,2024,4
2024-04-23,Huangascar,19.91,4.97,11.47,3.86,68.0,21.8,2.01,0,2024,4
2024-04-24,Huangascar,19.04,7.38,11.27,1.11,68.61,18.21,1.67,0,2024,4
2024-04-25,Huangascar,18.3,7.14,11.34,0.04,71.67,17.6,1.46,0,2024,4
2024-04-26,Huangascar,19.38,6.4,11.51,0.0,67.83,19.14,1.77,0,2024,4
2024-04-27,Huangascar,18.12,3.72,10.49,0.0,66.15,17.72,1.64,0,2024,4
2024-04-28,Huangascar,19.19,4.18,10.56,0.0,66.7,21.2,1.93,0,2024,4
2024-04-29,Huangascar,18.35,7.25,11.26,0.0,70.57,17.48,1.64,0,2024,4
2024-04-30,Huangascar,18.45,6.01,11.17,0.0,71.34,14.52,1.67,0,2024,4
2024-05-01,Huangascar,17.98,6.63,11.37,0.0,68.3,17.4,1.61,0,2024,5
2024-05-02,Huangascar,17.95,6.32,10.45,2.55,70.16,18.67,1.71,0,2024,5
2024-05-03,Huangascar,13.64,6.22,9.18,1.5,65.35,15.56,1.94,0,2024,5
2024-05-04,Huangascar,15.14,5.83,9.93,0.06,64.41,18.1,1.31,0,2024,5
2024-05-05,Huangascar,19.35,5.91,11.13,0.01,67.04,19.86,2.36,0,2024,5
2024-05-06,Huangascar,20.04,7.85,12.66,0.0,63.72,22.11,1.66,0,2024,5
2024-05-07,Huangascar,18.43,6.71,11.62,0.0,65.75,18.94,1.74,0,2024,5
2024-05-08,Huangascar,20.35,7.6,12.48,0.0,64.87,19.34,1.71,0,2024,5
2024-05-09,Huangascar,18.64,6.97,11.8,0.0,67.89,20.15,1.89,0,2024,5
2024-05-10,Huangascar,18.51,6.41,11.64,0.0,65.78,16.63,2.02,0,2024,5
2024-05-11,Huangascar,21.34,4.99,12.34,0.0,57.51,22.49,2.04,0,2024,5
2024-05-12,Huangascar,20.0,6.7,12.32,0.0,60.84,22.84,1.87,0,2024,5
2024-05-13,Huangascar,19.08,9.2,12.82,0.0,61.6,20.3,1.32,0,2024,5
2024-05-14,Huangascar,14.42,6.77,9.94,0.21,68.29,10.84,1.45,0,2024,5
2024-05-15,Huangascar,17.33,6.1,10.24,1.11,64.48,15.87,2.45,0,2024,5
2024-05-16,Huangascar,17.14,5.33,9.94,3.93,64.48,13.39,2.35,0,2024,5
2024-05-17,Huangascar,16.42,5.33,9.82,4.77,61.6,15.46,1.97,0,2024,5
2024-05-18,Huangascar,19.1,2.9,10.45,0.21,52.14,20.07,2.08,0,2024,5
2024-05-19,Huangascar,18.38,6.56,10.9,0.0,55.47,18.74,2.09,0,2024,5
2024-05-20,Huangascar,18.91,4.73,10.44,0.0,45.86,20.74,2.13,0,2024,5
2024-05-21,Huangascar,19.57,4.19,10.83,0.0,45.43,22.46,2.02,0,2024,5
2024-05-22,Huangascar,19.5,6.01,11.63,0.0,54.59,21.84,2.11,0,2024,5
2024-05-23,Huangascar,19.47,6.72,11.81,0.0,50.84,22.5,1.99,0,2024,5
2024-05-24,Huangascar,19.15,6.57,11.68,0.0,51.92,22.11,1.83,0,2024,5
2024-05-25,Huangascar,18.98,6.05,10.96,0.0,46.57,22.1,2.43,0,2024,5
2024-05-26,Huangascar,18.72,3.55,9.95,0.0,37.48,21.86,2.37,0,2024,5
2024-05-27,Huangascar,18.58,3.5,9.88,0.0,48.55,21.62,2.42,0,2024,5
2024-05-28,Huangascar,18.12,6.02,10.58,2.75,53.59,20.2,2.21,0,2024,5
2024-05-29,Huangascar,18.22,6.76,11.45,0.13,57.81,20.55,1.65,0,2024,5
2024-05-30,Huangascar,19.67,5.15,11.11,0.0,50.94,22.66,1.92,0,2024,5
2024-05-31,Huangascar,20.2,4.13,10.76,0.0,45.51,22.87,2.53,0,2024,5
2024-06-01,Huangascar,20.45,3.2,10.71,0.0,44.94,22.96,2.58,0,2024,6
2024-06-02,Huangascar,18.77,2.73,10.4,0.48,41.04,23.0,2.04,0,2024,6
2024-06-03,Huangascar,20.38,3.15,10.7,0.02,56.63,22.11,2.09,0,2024,6
2024-06-04,Huangascar,19.73,3.28,10.19,0.0,46.98,22.69,1.92,0,2024,6
2024-06-05,Huangascar,19.62,0.59,9.09,0.0,47.22,22.57,1.62,1,2024,6
2024-06-06,Huangascar,19.38,0.98,9.02,0.0,45.32,22.95,1.7,1,2024,6
2024-06-07,Huangascar,19.29,0.02,8.47,0.0,39.3,23.08,2.07,1,2024,6
2024-06-08,Huangascar,18.87,-0.55,8.13,0.0,38.66,22.95,2.42,1,2024,6
2024-06-09,Huangascar,18.98,0.01,8.59,0.0,45.54,22.37,1.92,1,2024,6
2024-06-10,Huangascar,17.95,3.21,9.7,0.0,54.18,20.45,2.24,0,2024,6
2024-06-11,Huangascar,17.8,6.01,10.83,0.0,61.29,17.99,1.76,0,2024,6
2024-06-12,Huangascar,18.35,7.45,11.55,0.0,59.13,18.81,1.45,0,2024,6
2024-06-13,Huangascar,17.47,5.27,10.3,0.0,55.66,16.7,2.23,0,2024,6
2024-06-14,Huangascar,17.61,5.39,10.41,0.0,55.02,19.78,2.04,0,2024,6
2024-06-15,Huangascar,18.49,6.53,11.33,0.0,59.53,19.31,1.54,0,2024,6
2024-06-16,Huangascar,18.63,7.43,11.49,0.0,62.34,20.1,1.77,0,2024,6
2024-06-17,Huangascar,17.71,6.22,10.53,0.0,61.16,20.01,2.12,0,2024,6
2024-06-18,Huangascar,16.5,4.21,9.02,1.45,50.89,19.69,2.22,0,2024,6
2024-06-19,Huangascar,15.47,2.86,7.95,2.23,52.16,12.27,1.6,0,2024,6
2024-06-20,Huangascar,13.13,3.78,7.52,0.77,67.29,6.9,1.57,0,2024,6
2024-06-21,Huangascar,16.11,4.5,9.22,0.0,55.6,13.35,1.71,0,2024,6
2024-06-22,Huangascar,17.8,3.81,9.53,0.0,55.13,16.37,2.31,0,2024,6
2024-06-23,Huangascar,17.69,5.61,10.24,0.0,54.82,17.62,2.12,0,2024,6
2024-06-24,Huangascar,19.4,6.24,11.54,1.62,59.76,18.94,1.96,0,2024,6
2024-06-25,Huangascar,17.51,6.72,10.89,0.06,61.45,19.75,1.98,0,2024,6
2024-06-26,Huangascar,18.36,6.5,10.9,0.0,58.87,18.32,1.87,0,2024,6
2024-06-27,Huangascar,18.7,4.16,10.32,0.0,57.38,18.38,1.77,0,2024,6
2024-06-28,Huangascar,16.94,6.08,10.36,0.0,59.7,20.57,1.67,0,2024,6
2024-06-29,Huangascar,18.09,6.38,10.71,4.1,61.37,18.67,1.36,0,2024,6
